source,table_name,row_identifier,target_column,check_id,issue_code,missing_class,missing_information_area,outlier_metric,outlier_consensus_score,cleaning_action,old_value,new_value,reason
outlier_detection,lap,lap_id=4975,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=5000,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=5015,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=5016,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=5017,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=5024,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=5044,missing_information_areas,,,,,,,ADD_FLAG,NONE,SECTOR_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=5050,missing_information_areas,,,,,,,ADD_FLAG,NONE,SECTOR_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=5053,missing_information_areas,,,,,,,ADD_FLAG,NONE,SECTOR_INFORMATION|SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=5055,missing_information_areas,,,,,,,ADD_FLAG,SECTOR_INFORMATION,SECTOR_INFORMATION|SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=5097,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=5118,missing_information_areas,,,,,,,ADD_FLAG,NONE,SECTOR_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=5119,missing_information_areas,,,,,,,ADD_FLAG,NONE,SECTOR_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=5120,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=5123,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=5131,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=5147,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=5148,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=5156,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=5157,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=5174,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=5175,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=5176,missing_information_areas,,,,,,,ADD_FLAG,NONE,SECTOR_INFORMATION|SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=5178,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=5179,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=5180,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=5181,missing_information_areas,,,,,,,ADD_FLAG,NONE,SECTOR_INFORMATION|SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=5182,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=5183,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=5184,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=5185,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=5186,missing_information_areas,,,,,,,ADD_FLAG,SECTOR_INFORMATION,SECTOR_INFORMATION|SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=5187,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=5209,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=5210,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=5220,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=5221,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=5222,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=5223,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=5225,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=5226,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=5232,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=5233,missing_information_areas,,,,,,,ADD_FLAG,NONE,SECTOR_INFORMATION|SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=5238,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=5239,missing_information_areas,,,,,,,ADD_FLAG,NONE,SECTOR_INFORMATION|SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=5244,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=5245,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=5251,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=5253,missing_information_areas,,,,,,,ADD_FLAG,NONE,SECTOR_INFORMATION|SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=5256,missing_information_areas,,,,,,,ADD_FLAG,NONE,SECTOR_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=5262,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=5263,missing_information_areas,,,,,,,ADD_FLAG,NONE,SECTOR_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=5265,missing_information_areas,,,,,,,ADD_FLAG,NONE,SECTOR_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=5266,missing_information_areas,,,,,,,ADD_FLAG,NONE,SECTOR_INFORMATION|SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=5269,missing_information_areas,,,,,,,ADD_FLAG,NONE,SECTOR_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=5288,missing_information_areas,,,,,,,ADD_FLAG,NONE,SECTOR_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=5290,missing_information_areas,,,,,,,ADD_FLAG,NONE,SECTOR_INFORMATION|SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=5298,missing_information_areas,,,,,,,ADD_FLAG,NONE,SECTOR_INFORMATION|SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=5309,missing_information_areas,,,,,,,ADD_FLAG,NONE,SECTOR_INFORMATION|SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=5310,missing_information_areas,,,,,,,ADD_FLAG,NONE,SECTOR_INFORMATION|SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=5317,missing_information_areas,,,,,,,ADD_FLAG,NONE,SECTOR_INFORMATION|SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=5319,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=5320,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=5321,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=5326,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=5330,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=5331,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=5332,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=5333,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=5334,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=5335,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=5338,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=5343,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=5344,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
